ALIGNMENT,BIRTHPLACE,CITIZENSHIP,CODENAME,City,DETAILED FILE,DURABILITY,EDUCATION,ENERGY,EXPERIENCE,EYECOLOR,FAVORITE HANGOUTS,FIGHTING,GENDER,HAIRCOLOR,HEIGHT,IDENTIFIES AS,INTELLIGENCE,Latitude,Longitude,POWERS URL,PROFILE PIC,REAL NAME,RELATIONSHIP STATUS,SPEED,STRENGTH,State,TARGET,WEIGHT,Zip Code,_id
Neutral,"Newark, New Jersey",American,Zeke Stane,Newark,https://marvel.fandom.com/wiki/Ezekiel_Stane_(Earth-616),5,Homeschooled,6,Terrorist; weapon dealer,Brown,Unknown,2,Male,Bald,70,Heterosexual,5,40.735657,-74.1723667,https://marvel.fandom.com/wiki/Ezekiel_Stane_(Earth-616)#Powers_and_Abilities,https://static.wikia.nocookie.net/marveldatabase/images/2/2b/Invincible_Iron_Man_Vol_2_4_Textless.jpg/revision/latest/scale-to-width-down/328?cb=20161119180829,"Ezekiel ""Zeke"" Stane",Single,3,5,NJ,Ezekiel Stane,148,7102,"{'$oid': '60ba7853eb3d706d33244e27'}"
Bad,"Newark, New Jersey",American,Spider-Slayer,Newark,https://marvel.fandom.com/wiki/Alistaire_Smythe_(Earth-616),7,Homeschooled,1,Scientist; Engineer,Brown,"New York City, New York",2,Male,Brown,72,Heterosexual,5,40.735657,-74.1723667,https://marvel.fandom.com/wiki/Alistaire_Smythe_(Earth-616)#Powers_and_Abilities,https://static.wikia.nocookie.net/marveldatabase/images/d/da/Alistaire_Smythe_%28Earth-616%29_from_Amazing_Spider-Man_Vol_1_650_0001.jpg/revision/latest/scale-to-width-down/350?cb=20191129030806,Alistaire Alphonso Smythe,Single,5,6,NJ,Alistaire Smythe,131,7102,"{'$oid': '60ba7853eb3d706d33244e28'}"
Bad,"Riverdale, New York",American,Death-Stalker,Bronx,https://marvel.fandom.com/wiki/Phillip_Sterling_(Earth-616),2,Homeschooled,2,Adventurer,Blue,"New York City, New York",2,Male,Grey,72,Heterosexual,4,40.90056,-73.90639,https://marvel.fandom.com/wiki/Phillip_Sterling_(Earth-616)#Powers_and_Abilities,https://static.wikia.nocookie.net/marveldatabase/images/7/77/Phillip_Sterling_%28Earth-616%29_from_Official_Handbook_of_the_Marvel_Universe_A-Z_Update_Vol_1_4_0001.jpg/revision/latest/scale-to-width-down/331?cb=20160821164543,Phillip Wallace Sterling,Single,9,7,NY,Phillip Sterling,185,10471,"{'$oid': '60ba7853eb3d706d33244e2a'}"
Bad,"Newark, New Jersey",American,Mister Fear,Newark,https://marvel.fandom.com/wiki/Lawrence_Cranston_(Earth-616),2,Law degree,4,Professional criminal; lawyer; university professor,Blue,"New York City, New York",3,Male,Brown,70,Heterosexual,3,40.735657,-74.1723667,https://marvel.fandom.com/wiki/Lawrence_Cranston_(Earth-616)#Powers_and_Abilities,https://static.wikia.nocookie.net/marveldatabase/images/8/81/Lawrence_Cranston_%28Earth-616%29_as_Mister_Fear.jpg/revision/latest/scale-to-width-down/259?cb=20120109191719,"Lawrence ""Larry"" Cranston",Single,2,2,NJ,Lawrence Cranston,150,7102,"{'$oid': '60ba7853eb3d706d33244e2b'}"
Bad,"Newark, New Jersey",American,Sefako the Twice-Risen God,Newark,https://marvel.fandom.com/wiki/Adversary_(Earth-616),7,Homeschooled,7,Ancient Deity,Blue,Mobile,2,Male,MultiColored,144,Heterosexual,7,40.735657,-74.1723667,https://marvel.fandom.com/wiki/Adversary_(Earth-616)#Powers_and_Abilities,https://static.wikia.nocookie.net/marveldatabase/images/a/a5/Adversary_%28Earth-616%29_from_Cable_and_X-Force_Vol_1_17_0001.jpg/revision/latest/scale-to-width-down/350?cb=20140421202255,Unknown,Single,7,4,NJ,Adversary,175,7102,"{'$oid': '60ba7853eb3d706d33244e2d'}"
Bad,"Newark, New Jersey",American,Bonebreaker,Newark,https://marvel.fandom.com/wiki/Bonebreaker_(Earth-616),5,Homeschooled,6,Terrorist; mercenary; assassin,MultiColored,"New York City, New York",4,Male,White,54,Heterosexual,2,40.735657,-74.1723667,https://marvel.fandom.com/wiki/Bonebreaker_(Earth-616)#Powers_and_Abilities,https://static.wikia.nocookie.net/marveldatabase/images/b/b1/Bonebreaker_%28Earth-616%29_from_2020_iWolverine_Vol_1_1_001.jpg/revision/latest/scale-to-width-down/299?cb=20200803031732,Unknown,Single,3,4,NJ,Bonebreaker,410,7102,"{'$oid': '60ba7853eb3d706d33244e2e'}"
Good,"Sheboygan, Wisconsin",American,Mr. Immortal,Sheboygan,https://marvel.fandom.com/wiki/Craig_Hollis_(Earth-616),7,Homeschooled,1,Adventurer,Blue,"GLA Headquarters, Milwaukee, Wisconsin; Sheboygan, Wisconsin",3,Male,Blond,74,Heterosexual,2,43.7508284,-87.71453000000002,https://marvel.fandom.com/wiki/Craig_Hollis_(Earth-616)#Powers_and_Abilities,https://static.wikia.nocookie.net/marveldatabase/images/e/e8/Great_Lakes_Avengers_Vol_1_3_Textless.jpg/revision/latest/scale-to-width-down/329?cb=20160920200308,Craig Hollis,Single,2,2,WI,Craig Hollis,156,53081,"{'$oid': '60ba7853eb3d706d33244e2f'}"
Bad,"Newark, New Jersey",American,Agent Brent Jackson,Newark,https://marvel.fandom.com/wiki/Brent_Jackson_(Earth-616),2,S.H.I.E.L.D. training.,1, Agent of S.H.I.E.L.D.; Director of Weapon X,Blue,"New York City, New York",3,Male,Blond,71,Heterosexual,2,40.735657,-74.1723667,https://marvel.fandom.com/wiki/Brent_Jackson_(Earth-616)#Powers_and_Abilities,https://static.wikia.nocookie.net/marveldatabase/images/0/0e/Brent_Jackson_%28Earth-616%29_from_Deadpool_Corps_Rank_and_Foul_Vol_1_1_001.jpg/revision/latest/scale-to-width-down/224?cb=20200412092014,Brent Montgomery Jackson,Single,9,2,NJ,Brent Jackson,185,7102,"{'$oid': '60ba7853eb3d706d33244e30'}"
Good,"Newark, New Jersey",American,Venus Dee Milo,Newark,https://marvel.fandom.com/wiki/Dee_Milo_(Earth-616),4,Homeschooled,6,Adventurer,Yellow,"Death Valley, California; X-Statix Tower, Santa Monica, Los Angeles, California",2,Female,Black,66,Heterosexual,2,40.735657,-74.1723667,https://marvel.fandom.com/wiki/Dee_Milo_(Earth-616)#Powers_and_Abilities,https://static.wikia.nocookie.net/marveldatabase/images/6/62/X-Statix_Vol_1_3_Textless.jpg/revision/latest/scale-to-width-down/333?cb=20130122215158,Dee Milo,Single,9,2,NJ,Dee Milo,175,7102,"{'$oid': '60ba7853eb3d706d33244e31'}"
Bad,"Boston, Massachusetts",American,Toxie Doxie,Boston,https://marvel.fandom.com/wiki/June_Covington_(Earth-616),4,MD and Ph.D in genetics from an unidentified New York university,1,Doctor; geneticist; criminal; university researcher,Blue,"Mobile, formerly H.A.M.M.E.R. secret base; a Special Containment Center",1,Female,Blond,68,Heterosexual,5,42.3602534,-71.0582912,https://marvel.fandom.com/wiki/June_Covington_(Earth-616)#Powers_and_Abilities,https://static.wikia.nocookie.net/marveldatabase/images/5/54/June_Convington_%28Earth-616%29_from_Marvel_War_of_Heroes.jpg/revision/latest/scale-to-width-down/325?cb=20140811233442,Theresa June Covington,Single,2,2,MA,June Covington,135,2201,"{'$oid': '60ba7853eb3d706d33244e33'}"
Good,"Newark, New Jersey",American,Electro,Newark,https://marvel.fandom.com/wiki/Electro_(Robot)_(Earth-616),6,Homeschooled,2,Adventurer,MultiColored,"New York City, New York",3,Non-Binary,Bald,98,Heterosexual,2,40.735657,-74.1723667,https://marvel.fandom.com/wiki/Electro_(Robot)_(Earth-616)#Powers_and_Abilities,https://static.wikia.nocookie.net/marveldatabase/images/5/5b/Twelve_Vol_1_10_Textless.jpg/revision/latest/scale-to-width-down/329?cb=20111118050025,Electro,Single,2,6,NJ,Electro ,1225,7102,"{'$oid': '60ba7853eb3d706d33244e34'}"
Good,"Newark, New Jersey",American,Dorrie Evans,Newark,https://marvel.fandom.com/wiki/Doris_Evans_(Earth-616),2,Homeschooled,1,Adventurer,MultiColored,"Glenville, Long Island, New York",1,Female,Brown,64,Heterosexual,2,40.735657,-74.1723667,https://marvel.fandom.com/wiki/Doris_Evans_(Earth-616)#Powers_and_Abilities,https://static.wikia.nocookie.net/marveldatabase/images/b/b6/Doris_Evans_%28Earth-616%29_from_Fantastic_Four_Marvels_Snapshot_Vol_1_1_0001.jpg/revision/latest/scale-to-width-down/153?cb=20200327223520,Doris Evans,Divorced,2,2,NJ,Doris Evans,110,7102,"{'$oid': '60ba7853eb3d706d33244e35'}"
Good,"Newark, New Jersey",American,Valkyrie,Newark,https://marvel.fandom.com/wiki/Samantha_Parrington_(Earth-616),4,Homeschooled,1,Heiress; adventurer,Blue,"New York City, New York",5,Female,Blond,75,Heterosexual,3,40.735657,-74.1723667,https://marvel.fandom.com/wiki/Samantha_Parrington_(Earth-616)#Powers_and_Abilities,https://static.wikia.nocookie.net/marveldatabase/images/0/0d/Samantha_Parrington_%28Earth-616%29_from_Official_Handbook_of_the_Marvel_Universe_Vol_4_9_0001.jpg/revision/latest/scale-to-width-down/222?cb=20170506031624,Samantha Parrington,Single,2,5,NJ,Samantha Parrington,475,7102,"{'$oid': '60ba7853eb3d706d33244e36'}"
Good,"Newark, New Jersey",American,Gibbon,Newark,https://marvel.fandom.com/wiki/Martin_Blank_(Earth-616),2,Homeschooled,1, adventurer; construction worker; criminal,Brown,"New York City, New York",3,Male,Brown,77,Heterosexual,2,40.735657,-74.1723667,https://marvel.fandom.com/wiki/Martin_Blank_(Earth-616)#Powers_and_Abilities,https://static.wikia.nocookie.net/marveldatabase/images/d/dc/Amazing_Spider-Man_Vol_5_18.HU_Textless.jpg/revision/latest/scale-to-width-down/332?cb=20190125201957,"Martin ""Marty"" Blank",Separated,2,4,NJ,Martin Blank,250,7102,"{'$oid': '60ba7853eb3d706d33244e37'}"
Bad,"Chicago, Illinois",American,Aqueduct,Chicago,https://marvel.fandom.com/wiki/Peter_van_Zante_(Earth-616),2,Homeschooled,5,"Criminal; mercenary;  registred ""hero""; soldier",Brown,"New York City, New York",3,Male,Red,70,Heterosexual,2,41.87556160000001,-87.6244212,https://marvel.fandom.com/wiki/Peter_van_Zante_(Earth-616)#Powers_and_Abilities,https://static.wikia.nocookie.net/marveldatabase/images/a/a5/Peter_van_Zante_%28Earth-616%29_from_Avengers_The_Initiative_Vol_1_26_0001.png/revision/latest/scale-to-width-down/183?cb=20130729201331,Peter van Zante,Single,3,2,IL,Peter van Zante,210,60605,"{'$oid': '60ba7853eb3d706d33244e38'}"
Bad,"Newark, New Jersey",American,Slaymaster,Newark,https://marvel.fandom.com/wiki/Slaymaster_(Earth-616),2,Homeschooled,1,Assassin;  thief,Brown,"New York City, New York",6,Male,Brown,76,Heterosexual,3,40.735657,-74.1723667,https://marvel.fandom.com/wiki/Slaymaster_(Earth-616)#Powers_and_Abilities,https://static.wikia.nocookie.net/marveldatabase/images/c/cf/Slaymaster_%28Earth-616%29_from_All-New_Official_Handbook_of_the_Marvel_Universe_A_to_Z_Vol_1_10_0001.jpg/revision/latest/scale-to-width-down/248?cb=20170414172004,Unknown,Single,3,3,NJ,Slaymaster,175,7102,"{'$oid': '60ba7853eb3d706d33244e39'}"
Bad,"Kenosha, Wisconsin",American,Sidewinder,Kenosha,https://marvel.fandom.com/wiki/Seth_Voelker_(Earth-616),5,Homeschooled,1, professional criminal; now retired,Blue,"New York City, New York",2,Male,Black,69,Heterosexual,3,42.5846773,-87.82122629999998,https://marvel.fandom.com/wiki/Seth_Voelker_(Earth-616)#Powers_and_Abilities,https://static.wikia.nocookie.net/marveldatabase/images/4/4e/Seth_Voelker_%28Earth-616%29_from_Official_Handbook_of_the_Marvel_Universe_Master_Edition_Vol_1_14_001.jpg/revision/latest/scale-to-width-down/281?cb=20130323135600,Seth Voelker,Single,9,2,WI,Seth Voelker,180,53143,"{'$oid': '60ba7853eb3d706d33244e3a'}"
Neutral,"Newark, New Jersey",American,John Garrett,Newark,https://marvel.fandom.com/wiki/Jonathan_Garrett_(Earth-616),4,Homeschooled,1,Adventurer; S.H.I.E.L.D. agent;  criminal; prisoner,Brown,"Helicarrier, formerly Ryker's Island prison; Dannemora State Prison; Kentucky work farm; Libya; Natchios' Total Car Pit, Toronto, Canada",4,Male,Brown,76,Heterosexual,3,40.735657,-74.1723667,https://marvel.fandom.com/wiki/Jonathan_Garrett_(Earth-616)#Powers_and_Abilities,https://static.wikia.nocookie.net/marveldatabase/images/b/b9/Jonathan_Garrett.jpg/revision/latest/scale-to-width-down/253?cb=20091110053407,Jonathan Garrett,Single,3,4,NJ,Jonathan Garrett,645,7102,"{'$oid': '60ba7853eb3d706d33244e3c'}"
Bad,"Newark, New Jersey",American,Stunner,Newark,https://marvel.fandom.com/wiki/Angelina_Brancale_(Earth-616),6,Homeschooled,1,Secretary;  video store clerk,Blue,New York City,3,Female,Blond,68,Heterosexual,2,40.735657,-74.1723667,https://marvel.fandom.com/wiki/Angelina_Brancale_(Earth-616)#Powers_and_Abilities,https://static.wikia.nocookie.net/marveldatabase/images/6/69/Superior_Spider-Man_Vol_1_21_Textless.jpg/revision/latest/scale-to-width-down/330?cb=20130815194003,Angelina Brancale,Single,2,5,NJ,Angelina Brancale,302,7102,"{'$oid': '60ba7853eb3d706d33244e3f'}"
Bad,"Newark, New Jersey",American,Delilah,Newark,https://marvel.fandom.com/wiki/Delilah_(Earth-616),4,Homeschooled,1,Assassin,Blue,"New York City, New York",5,Female,Black,69,Heterosexual,2,40.735657,-74.1723667,https://marvel.fandom.com/wiki/Delilah_(Earth-616)#Powers_and_Abilities,https://static.wikia.nocookie.net/marveldatabase/images/9/92/Delilah_%28Earth-616%29_from_Official_Handbook_of_the_Marvel_Universe_Spider-Man_Back_in_Black_Vol_1_1_0001.jpg/revision/latest/scale-to-width-down/214?cb=20080504121829,possibly Delilah,Single,2,4,NJ,Delilah,125,7102,"{'$oid': '60ba7853eb3d706d33244e40'}"
Bad,"Hunts Point, Bronx, New York",American,Vin Gonzales,Bronx,https://marvel.fandom.com/wiki/Vincent_Gonzales_(Earth-616),2,Homeschooled,1,Criminal; prisoner;  Police Officer,Brown,"New York City, New York",3,Male,Black,70,Heterosexual,2,40.8126008,-73.8840247,https://marvel.fandom.com/wiki/Vincent_Gonzales_(Earth-616)#Powers_and_Abilities,https://static.wikia.nocookie.net/marveldatabase/images/b/b7/Vincent_Gonzales_%28Earth-616%29_from_Amazing_Spider-Man_Vol_1_552_002.jpg/revision/latest/scale-to-width-down/325?cb=20210509004726,"Vincent ""Vin"" Gonzales",Single,2,2,NY,Vincent Gonzales,182,10474,"{'$oid': '60ba7853eb3d706d33244e41'}"
Neutral,"Newark, New Jersey",American,Thin Man,Newark,https://marvel.fandom.com/wiki/Bruce_Dickson_(Earth-616),3,Ph.D in physics,1,Adventurer; scientist; physicist;  counter-terrorism operative; CIA agent;,Blue,"New York City, New York",4,Male,Blond,72,Heterosexual,6,40.735657,-74.1723667,https://marvel.fandom.com/wiki/Bruce_Dickson_(Earth-616)#Powers_and_Abilities,https://static.wikia.nocookie.net/marveldatabase/images/d/d8/Bruce_Dickson_%28Earth-616%29_from_Official_Handbook_of_the_Marvel_Universe_Golden_Age_2004_Vol_1_1_001.jpg/revision/latest/scale-to-width-down/250?cb=20180909181027,Dr. Bruce Dickson,Widowed,9,3,NJ,Bruce Dickson,170,7102,"{'$oid': '60ba7853eb3d706d33244e42'}"
Neutral,"Hells Kitchen, Manhattan, New York City, New York",American,Jake Fury,New York,https://marvel.fandom.com/wiki/Jacob_Fury_(Earth-616),5,"Unspecified undergraduate degree, presumptive MS and PHD in biophysics or a similar field, army training.",4,Spy;  soldier; research scientist.,Blue,Mobile,4,Male,Brown,70,Heterosexual,5,40.76442279999999,-73.9923918,https://marvel.fandom.com/wiki/Jacob_Fury_(Earth-616)#Powers_and_Abilities,https://static.wikia.nocookie.net/marveldatabase/images/c/cd/Jacob_Fury_%28Earth-616%29_from_Secret_Warriors_Vol_1_26.png/revision/latest/scale-to-width-down/244?cb=20110526040326,"Jacob ""Jake"" Fury",Single,9,6,NY,Jacob Fury,185,10019,"{'$oid': '60ba7853eb3d706d33244e43'}"
Neutral,"Newark, New Jersey",American,Doorman,Newark,https://marvel.fandom.com/wiki/DeMarr_Davis_(Earth-616),9,Homeschooled,3,Servant of Oblivion; Angel of Death; adventurer,Brown,"Stark Assembly and Manufacturing Factory, Detroit, Michigan; formerly GLA Headquarters, Milwaukee, Wisconsin",3,Male,Black,70,Heterosexual,9,40.735657,-74.1723667,https://marvel.fandom.com/wiki/DeMarr_Davis_(Earth-616)#Powers_and_Abilities,https://static.wikia.nocookie.net/marveldatabase/images/5/52/Demarr_Davis_%28Earth-616%29_from_Avengers-_Roll_Call_Vol_1_1.jpg/revision/latest/scale-to-width-down/280?cb=20160620201636,DeMarr Davis,Single,9,2,NJ,DeMarr Davis,180,7102,"{'$oid': '60ba7853eb3d706d33244e47'}"
Good,"Columbus, Ohio",American,Sandi Brandenberg,Columbus,https://marvel.fandom.com/wiki/Sondra_Brandenberg_(Earth-616),2,High school graduate,1,Businesswoman,Brown,"New York City, New York",3,Female,Brown,66,Heterosexual,2,39.9622601,-83.00070649999998,https://marvel.fandom.com/wiki/Sondra_Brandenberg_(Earth-616)#Powers_and_Abilities,https://static.wikia.nocookie.net/marveldatabase/images/3/31/Sondra_Brandenberg_%28Earth-616%29_from_Deadpool_Corps_Rank_and_Foul_Vol_1_1_0001.jpg/revision/latest/scale-to-width-down/238?cb=20170126093739,"Sondra ""Sandi"" Brandenberg ",Single,2,2,OH,Sondra Brandenberg,126,43215,"{'$oid': '60ba7853eb3d706d33244e48'}"
Good,"Los Angeles, California",American,Black Marvel,Los Angeles,https://marvel.fandom.com/wiki/Daniel_Lyons_(Earth-616),2,College graduate,1,Wealthy socialite; crime fighter; adventurer,Green,New Jersey,4,Male,Grey,69,Heterosexual,2,34.0536909,-118.242766,https://marvel.fandom.com/wiki/Daniel_Lyons_(Earth-616)#Powers_and_Abilities,https://static.wikia.nocookie.net/marveldatabase/images/e/e8/Daniel_Lyons_%28Earth-616%29_from_Slingers_Vol_1_4_0001.jpg/revision/latest/scale-to-width-down/350?cb=20191012220517,"Daniel ""Dan"" Lyons",Single,2,2,CA,Daniel Lyons,170,90012,"{'$oid': '60ba7853eb3d706d33244e49'}"
Bad,"Newark, New Jersey",American,Miracle Man,Newark,https://marvel.fandom.com/wiki/Joshua_Ayers_(Earth-616),5,Homeschooled,9,Would-be conqueror;  monk; stage magician,Blue,Mobile,2,Male,Black,71,Heterosexual,3,40.735657,-74.1723667,https://marvel.fandom.com/wiki/Joshua_Ayers_(Earth-616)#Powers_and_Abilities,https://static.wikia.nocookie.net/marveldatabase/images/0/02/Joshua_Ayers_%28Earth-616%29_from_FF_Fifty_Fantastic_Years_Vol_1_1_0001.png/revision/latest/scale-to-width-down/283?cb=20170410003147,Joshua Ayers ,Single,9,6,NJ,Joshua Ayers,185,7102,"{'$oid': '60ba7853eb3d706d33244e4a'}"
Bad,"Long Island, New York",American,Morgan Stark,Centereach,https://marvel.fandom.com/wiki/Morgan_Stark_(Earth-616),2,"High school graduate, incomplete business degree",1, head of Stark-Fujikawa North American operations,Hazel,Mobile,1,Male,Brown,71,Heterosexual,3,40.85149705,-73.09942581,https://marvel.fandom.com/wiki/Morgan_Stark_(Earth-616)#Powers_and_Abilities,https://static.wikia.nocookie.net/marveldatabase/images/b/b0/Morgan_Stark_%28Earth-616%29_from_All-New_Iron_Manual_Vol_1_1_001.jpg/revision/latest/scale-to-width-down/206?cb=20190513001736,Morgan Stark,Single,2,2,NY,Morgan Stark,175,11720,"{'$oid': '60ba7853eb3d706d33244e4b'}"
Bad,"Newark, New Jersey",American,Ultimo,Newark,https://marvel.fandom.com/wiki/Ultimo_(Earth-616),7,Homeschooled,3,Adventurer,Yellow,"New York City, New York",2,Male,Bald,71,Heterosexual,1,40.735657,-74.1723667,https://marvel.fandom.com/wiki/Ultimo_(Earth-616)#Powers_and_Abilities,https://static.wikia.nocookie.net/marveldatabase/images/4/46/2020_Force_Works_Vol_1_3_Textless.jpg/revision/latest/scale-to-width-down/330?cb=20200307020803,Ultimo,Single,3,7,NJ,Ultimo,100,7102,"{'$oid': '60ba7853eb3d706d33244e4c'}"
Good,"Allentown, New York",American,Night Nurse,Buffalo,https://marvel.fandom.com/wiki/Linda_Carter_(Earth-616),2,Post-Graduate Advanced Degree,1,General Medical Practitioner; ;  Registered Nurse; Student Nurse,Brown,"Night Nurse's Clinic, Orchard Street, Chinatown, Manhattan, New York City, New York",2,Female,Blond,69,Heterosexual,3,42.8994429,-78.8770991,https://marvel.fandom.com/wiki/Linda_Carter_(Earth-616)#Powers_and_Abilities,https://static.wikia.nocookie.net/marveldatabase/images/b/bd/Linda_Carter_%28Earth-616%29_from_Defenders_Vol_5_2_001.jpg/revision/latest/scale-to-width-down/305?cb=20170709212107,Linda Jane Carter,Single,2,2,NY,Linda Carter,135,14209,"{'$oid': '60ba7853eb3d706d33244e4d'}"
Bad,"Newark, New Jersey",American,Mastermind,Newark,https://marvel.fandom.com/wiki/Mastermind_(Computer)_(Earth-616),4,Homeschooled,6,Conqueror,Gold,"New York City, New York",1,Male,Bald,168,Heterosexual,6,40.735657,-74.1723667,https://marvel.fandom.com/wiki/Mastermind_(Computer)_(Earth-616)#Powers_and_Abilities,https://static.wikia.nocookie.net/marveldatabase/images/3/36/Mastermind_%28Computer%29_%28Earth-616%29_from_Excalibur_Vol_2_3_0001.jpg/revision/latest/scale-to-width-down/233?cb=20080526190424,Braddock Manor Computer,Single,3,5,NJ,Mastermind ,175,7102,"{'$oid': '60ba7853eb3d706d33244e4e'}"
Bad,"New Orleans, Louisiana",American,Black Talon,New Orleans,https://marvel.fandom.com/wiki/Samuel_Barone_(Earth-616),2,Homeschooled,6,Houngan ; cult leader; professional criminal; occult consultant,Brown,Mobile,2,Male,Black,74,Heterosexual,2,29.949932300000004,-90.0701156,https://marvel.fandom.com/wiki/Samuel_Barone_(Earth-616)#Powers_and_Abilities,https://static.wikia.nocookie.net/marveldatabase/images/7/7e/Samuel_Barone_%28Earth-616%29_from_Marvel_Zombies_4_Vol_1_1_001.jpg/revision/latest/scale-to-width-down/350?cb=20201011061032,Samuel David Barone,Single,2,2,LA,Samuel Barone,240,70130,"{'$oid': '60ba7853eb3d706d33244e4f'}"
Bad,"Rochester, New York",American,Death Adder,Rochester,https://marvel.fandom.com/wiki/Roland_Burroughs_(Earth-616),3,Unspecified engineering degree,1,Professional criminal; mercenary,Blue,"New York City, New York",4,Male,MultiColored,66,Heterosexual,2,43.157285,-77.615214,https://marvel.fandom.com/wiki/Roland_Burroughs_(Earth-616)#Powers_and_Abilities,https://static.wikia.nocookie.net/marveldatabase/images/b/b9/Roland_Burroughs_%28Earth-616%29_from_Venom_Vol_2_20.JPG/revision/latest/scale-to-width-down/298?cb=20120726001441,Roland Burroughs,Single,5,4,NY,Roland Burroughs,151,14614,"{'$oid': '60ba7853eb3d706d33244e51'}"
