,_id,TARGET,CODENAME,REAL NAME,GENDER,RELATIONSHIP STATUS,ALIGNMENT,HEIGHT,WEIGHT,EYECOLOR,HAIRCOLOR,IDENTIFIES AS,BIRTHPLACE,CITIZENSHIP,EDUCATION,EXPERIENCE,INTELLIGENCE,STRENGTH,SPEED,DURABILITY,ENERGY,FIGHTING,PROFILE PIC,FAVORITE HANGOUTS,DETAILED FILE,POWERS URL,City,State,Zip Code,Latitude,Longitude
119,{'$oid': '60ba7853eb3d706d33244cf5'},Jack Monroe,Nomad,Jack Monroe,Male,Single,Good,71,200.0,Brown,Brown,Heterosexual,"Clutier, Iowa",American,High-school dropout,Adventurer; ;  government operative; Vigilante,2,7,2,2,1,6,https://static.wikia.nocookie.net/marveldatabase/images/b/b9/Jack_Monroe_%28Earth-616%29_from_Official_Handbook_of_the_Marvel_Universe_Master_Edition_Vol_1_6_0001.jpg/revision/latest/scale-to-width-down/280?cb=20080720200059,Mobile,https://marvel.fandom.com/wiki/Jack_Monroe_(Earth-616),https://marvel.fandom.com/wiki/Jack_Monroe_(Earth-616)#Powers_and_Abilities,Clutier,IA,52217,42.0794366,-92.4021334
120,{'$oid': '60ba7853eb3d706d33244cf6'},Madeline Joyce,Miss America,Madeline Joyce-Frank,Female,Married,Good,68,130.0,Blue,Brown,Heterosexual,Washington DC,American,High school graduate,Homemaker;  government operative; adventurer; socialite,3,4,3,3,1,3,https://static.wikia.nocookie.net/marveldatabase/images/9/91/Madeline_Joyce_%28Earth-616%29_from_Women_of_Marvel_Celebrating_Seven_Decades_Handbook_Vol_1_1_001.jpg/revision/latest/scale-to-width-down/280?cb=20170410173253,Mobile,https://marvel.fandom.com/wiki/Madeline_Joyce_(Earth-616),https://marvel.fandom.com/wiki/Madeline_Joyce_(Earth-616)#Powers_and_Abilities,Washington,DC,20500,38.8949924,-77.0365581
121,{'$oid': '60ba7853eb3d706d33244cf7'},George Tarleton,George Tarleton,George Tarleton,Male,Single,Bad,144,750.0,White,Brown,Heterosexual,"Erie, Pennsylvania",American,"Mathematics degree, possibly higher",Would-be conqueror; AIM leader; terrorist;  AIM agent; technician,6,6,8,6,6,1,https://static.wikia.nocookie.net/marveldatabase/images/b/bf/George_Tarleton_%28Earth-616%29_from_Incredible_Hulk_Vol_1_610_0001.jpg/revision/latest/scale-to-width-down/310?cb=20120414230952,Mobile,https://marvel.fandom.com/wiki/George_Tarleton_(Earth-616),https://marvel.fandom.com/wiki/George_Tarleton_(Earth-616)#Powers_and_Abilities,Erie,PA,16508,42.1294712,-80.0852695
122,{'$oid': '60ba7853eb3d706d33244cf8'},Jeffrey Mace,Captain America,Jeffrey Solomon Mace,Male,Married,Good,74,205.0,Blue,Black,Heterosexual,"Brooklyn, New York",American,Homeschooled,Reporter; correspondent; adventurer,2,2,2,2,1,4,https://static.wikia.nocookie.net/marveldatabase/images/7/73/Jeffrey_Mace_%28Earth-616%29_0001_%28cut%29.jpg/revision/latest/scale-to-width-down/185?cb=20120204022134,"New York City, New York",https://marvel.fandom.com/wiki/Jeffrey_Mace_(Earth-616),https://marvel.fandom.com/wiki/Jeffrey_Mace_(Earth-616)#Powers_and_Abilities,Brooklyn,NY,11226,40.6501038,-73.9495823
123,{'$oid': '60ba7853eb3d706d33244cf9'},Burglar,Burglar,Dennis Carradine ,Male,Single,Bad,69,150.0,Blue,Blond,Heterosexual,"Newark, New Jersey",American,Homeschooled,Criminal,2,2,2,2,1,2,https://static.wikia.nocookie.net/marveldatabase/images/a/af/Burglar_%28Earth-616%29_from_Amazing_Spider-Man_Vol_1_200_0002.jpg/revision/latest/scale-to-width-down/248?cb=20170402052207,"New York City, New York",https://marvel.fandom.com/wiki/Burglar_(Earth-616),https://marvel.fandom.com/wiki/Burglar_(Earth-616)#Powers_and_Abilities,Newark,NJ,07102,40.735657,-74.1723667
124,{'$oid': '60ba7853eb3d706d33244cfa'},Thomas Halloway,Angel,Thomas Halloway,Male,Single,Good,75,209.0,Brown,White,Heterosexual,"Newark, New Jersey",American,Medical degree,Independently wealthy;  head of Scourge Program; adventurer; vigilante; private investigator; physician,4,4,3,3,1,7,https://static.wikia.nocookie.net/marveldatabase/images/d/de/Marvels_Project_Vol_1_4_McNiven_Variant_Textless.jpg/revision/latest/scale-to-width-down/333?cb=20091027200924,"Los Angeles, California",https://marvel.fandom.com/wiki/Thomas_Halloway_(Earth-616),https://marvel.fandom.com/wiki/Thomas_Halloway_(Earth-616)#Powers_and_Abilities,Newark,NJ,07102,40.735657,-74.1723667
125,{'$oid': '60ba7853eb3d706d33244cfb'},Jasper Sitwell,Jasper Sitwell,Jasper Sitwell,Male,Single,Good,71,190.0,Blue,Blond,Heterosexual,"Salt Lake City, Utah",American,"High school graduate, level L-2 S.H.I.E.L.D. training",Interrogator,3,2,2,2,1,4,https://static.wikia.nocookie.net/marveldatabase/images/d/d2/Jasper_Sitwell_%28Earth-616%29_from_Howling_Commandos_of_S.H.I.E.L.D._Vol_1_1_001.jpg/revision/latest/scale-to-width-down/193?cb=20150901182248,Helicarrier,https://marvel.fandom.com/wiki/Jasper_Sitwell_(Earth-616),https://marvel.fandom.com/wiki/Jasper_Sitwell_(Earth-616)#Powers_and_Abilities,Salt Lake City,UT,84111,40.7596198,-111.8867975
126,{'$oid': '60ba7853eb3d706d33244cfc'},Frank Payne,Constrictor,Frank Payne,Male,Engaged,Neutral,71,190.0,MultiColored,Bald,Heterosexual,"Racine, Wisconsin",American,Homeschooled,Professional criminal and assassin,2,2,2,2,3,4,https://static.wikia.nocookie.net/marveldatabase/images/c/c5/Frank_Payne_%28Earth-616%29_from_Venom_Vol_2_37_001.jpg/revision/latest/scale-to-width-down/350?cb=20130801003701,Mobile,https://marvel.fandom.com/wiki/Frank_Payne_(Earth-616),https://marvel.fandom.com/wiki/Frank_Payne_(Earth-616)#Powers_and_Abilities,Racine,WI,53403,42.7260523,-87.7825242
127,{'$oid': '60ba7853eb3d706d33244cfd'},Mad Thinker,Mister Fantastic,Julius  ,Male,Single,Bad,71,195.0,Blue,Brown,Heterosexual,"Newark, New Jersey",American,Homeschooled,Criminal Mastermind; Inventor; Chemist,5,2,2,2,5,1,https://static.wikia.nocookie.net/marveldatabase/images/2/22/Mad_Thinker_%28Julius%29_%28Earth-616%29_from_Marvel_2-In-One_Vol_1_8_001.jpg/revision/latest/scale-to-width-down/304?cb=20180902174140,Mobile,https://marvel.fandom.com/wiki/Mad_Thinker_(Earth-616),https://marvel.fandom.com/wiki/Mad_Thinker_(Earth-616)#Powers_and_Abilities,Newark,NJ,07102,40.735657,-74.1723667
128,{'$oid': '60ba7853eb3d706d33244cfe'},Hedy Wolfe,Hedy Wolfe,Hedy Wolfe,Female,Divorced,Neutral,68,125.0,Hazel,Black,Heterosexual,"Centerville, California",American,High School graduate,CEO of Patsy Walker Enterprises;  blogger; fashion coach; newspaper columnist; model; cheerleader,3,2,2,2,1,2,https://static.wikia.nocookie.net/marveldatabase/images/4/4c/Hedy_Wolfe_%28Earth-616%29_from_Patsy_Walker%2C_AKA_Hellcat%21_Vol_1_2_001.jpg/revision/latest/scale-to-width-down/325?cb=20210308192215,"Manhattan, New York City, New York",https://marvel.fandom.com/wiki/Hedy_Wolfe_(Earth-616),https://marvel.fandom.com/wiki/Hedy_Wolfe_(Earth-616)#Powers_and_Abilities,Sanger,CA,93657,36.733802,-119.4975895
129,{'$oid': '60ba7853eb3d706d33244cff'},Cletus Kasady,Dark Carnage,Cletus Cortland Kasady,Male,Single,Bad,73,190.0,Green,Bald,Heterosexual,"Ravencroft Institute, Westchester County, New York",American,High school graduate,Apostle of Knull; cult leader; mass murderer; serial killer; terrorist; criminal;  vigilante; psychiatric patient,2,11,3,5,4,2,https://static.wikia.nocookie.net/marveldatabase/images/b/b9/Cletus_Kasady_%28Earth-616%29%2C_Carnage_IV_%28Klyntar%29_%28Earth-616%29_and_Venom_%28Klyntar%29_%28Earth-616%29_from_Absolute_Carnage_Vol_1_5_001.jpg/revision/latest/scale-to-width-down/334?cb=20200822214131,Mobile,https://marvel.fandom.com/wiki/Cletus_Kasady_(Earth-616),https://marvel.fandom.com/wiki/Cletus_Kasady_(Earth-616)#Powers_and_Abilities,,,NULL,NULL,NULL
130,{'$oid': '60ba7853eb3d706d33244d00'},Aragorn,Aragorn,Aragorn,Male,Single,Good,65,1050.0,Brown,White,Heterosexual,"Newark, New Jersey",American,Homeschooled,Adventurer,1,4,3,2,1,3,https://static.wikia.nocookie.net/marveldatabase/images/e/ee/Brunnhilde_%28Earth-616%29_and_Aragorn_%28Earth-616%29_from_War_of_the_Realms_Vol_1_2_001.jpg/revision/latest/scale-to-width-down/350?cb=20200207042618,"New York City, New York",https://marvel.fandom.com/wiki/Aragorn_(Earth-616),https://marvel.fandom.com/wiki/Aragorn_(Earth-616)#Powers_and_Abilities,Newark,NJ,07102,40.735657,-74.1723667
131,{'$oid': '60ba7853eb3d706d33244d01'},Betty Dean,Betty Dean-Prentiss,Betty Dean-Prentiss,Female,Widowed,Good,67,135.0,Blue,White,Heterosexual,New York,American,College,Adventurer;  reporter and police officer,3,2,2,2,1,3,https://static.wikia.nocookie.net/marveldatabase/images/2/21/Betty_Dean_%28Earth-616%29_from_Marvels_Vol_1_1_001.jpg/revision/latest/scale-to-width-down/245?cb=20120831222056,"New York City, New York",https://marvel.fandom.com/wiki/Betty_Dean_(Earth-616),https://marvel.fandom.com/wiki/Betty_Dean_(Earth-616)#Powers_and_Abilities,,,10000,40.7127281,-74.0060152
132,{'$oid': '60ba7853eb3d706d33244d02'},Isaac Christians,Gargoyle,Isaac Christians,Male,Single,Good,70,204.0,Blue,Black,Heterosexual,"Christiansboro, Virginia",American,Homeschooled,Restaurant owner; adventurer; super-hero; butler; soldier; mayor; magician,3,4,3,5,4,2,https://static.wikia.nocookie.net/marveldatabase/images/a/ab/Isaac_Christians_%28Earth-616%29_from_Iron_Man_Vol_6_8_002.jpg/revision/latest/scale-to-width-down/325?cb=20210417211915,"Isaac's Oysters, Greenwich Village, New York City",https://marvel.fandom.com/wiki/Isaac_Christians_(Earth-616),https://marvel.fandom.com/wiki/Isaac_Christians_(Earth-616)#Powers_and_Abilities,,,NULL,NULL,NULL
133,{'$oid': '60ba7853eb3d706d33244d03'},Brock Rumlow,Crossbones,Brock Rumlow,Male,Single,Bad,76,290.0,Brown,Black,Heterosexual,"Newark, New Jersey",American,Military training,Mercenary;  assassin; instructor at Taskmaster's school for criminals; pilot,2,3,2,3,1,5,https://static.wikia.nocookie.net/marveldatabase/images/0/06/Captain_America_and_Crossbones_Vol_1_1_Textless.jpg/revision/latest/scale-to-width-down/329?cb=20160323181133,Mobile,https://marvel.fandom.com/wiki/Brock_Rumlow_(Earth-616),https://marvel.fandom.com/wiki/Brock_Rumlow_(Earth-616)#Powers_and_Abilities,Newark,NJ,07102,40.735657,-74.1723667
134,{'$oid': '60ba7853eb3d706d33244d04'},Paul Norbert Ebersol,Fixer,Paul Norbert Ebersol,Male,Single,Neutral,68,154.0,Brown,Black,Heterosexual,"Dayton, Ohio",American,"High School Drop-out, self educated",Inventor; criminal,5,6,6,6,7,2,https://static.wikia.nocookie.net/marveldatabase/images/9/92/Norbert_Ebersol_%28Earth-616%29_from_Thunderbolts_Vol_3_2_001.png/revision/latest/scale-to-width-down/350?cb=20160608180517,Mobile,https://marvel.fandom.com/wiki/Paul_Norbert_Ebersol_(Earth-616),https://marvel.fandom.com/wiki/Paul_Norbert_Ebersol_(Earth-616)#Powers_and_Abilities,Dayton,OH,45402,39.7589478,-84.1916069
135,{'$oid': '60ba7853eb3d706d33244d05'},Bambina Arbogast,Bambi Arbogast,Bambina Teresa Bliss Arbogast,Female,Widowed,Good,61,132.0,Blue,Black,Heterosexual,"Long Island, New York",American,Masters in business administration ,Partner to Tony Stark; personal assistant to Mr. Stark,2,2,2,2,1,3,https://static.wikia.nocookie.net/marveldatabase/images/7/70/Bambina_Arbogast_%28Earth-616%29_from_Invincible_Iron_Man_Vol_2_27_001.jpg/revision/latest/scale-to-width-down/268?cb=20120311212522,"Resilient HQ, Seattle, Washington State",https://marvel.fandom.com/wiki/Bambina_Arbogast_(Earth-616),https://marvel.fandom.com/wiki/Bambina_Arbogast_(Earth-616)#Powers_and_Abilities,Centereach,NY,11720,40.85149705,-73.0994258107431
136,{'$oid': '60ba7853eb3d706d33244d06'},Randolph Robertson,Randy Robertson,"Randolph ""Randy"" Robertson",Male,Divorced,Good,72,185.0,Brown,Black,Heterosexual,"Newark, New Jersey",American,Degree in social work,Social worker;  student,2,2,2,2,1,2,https://static.wikia.nocookie.net/marveldatabase/images/2/22/Randolph_Robertson_%28Earth-616%29_from_Amazing_Spider-Man_Vol_5_1_Wraparound_Cover.jpg/revision/latest/scale-to-width-down/258?cb=20200921093311,"Manhattan, New York City, New York",https://marvel.fandom.com/wiki/Randolph_Robertson_(Earth-616),https://marvel.fandom.com/wiki/Randolph_Robertson_(Earth-616)#Powers_and_Abilities,Newark,NJ,07102,40.735657,-74.1723667
137,{'$oid': '60ba7853eb3d706d33244d07'},Agatha Harkness,Agatha Harkness,Agatha Harkness,Female,Married,Good,71,130.0,Blue,White,Heterosexual,"Newark, New Jersey",American,Homeschooled,Witch; ;  the Leader of New Salem; governess to children of Reed and Sue Richards,4,1,8,1,6,1,https://static.wikia.nocookie.net/marveldatabase/images/7/7a/Agatha_Harkness_%28Earth-616%29_from_Captain_America_Vol_9_19_001.jpg/revision/latest/scale-to-width-down/314?cb=20210124202716,"Mobile, formerly New Salem, Colorado; Whisper Hill, New York; Baxter Building; Avengers West Coast Compound, California",https://marvel.fandom.com/wiki/Agatha_Harkness_(Earth-616),https://marvel.fandom.com/wiki/Agatha_Harkness_(Earth-616)#Powers_and_Abilities,Newark,NJ,07102,40.735657,-74.1723667
138,{'$oid': '60ba7853eb3d706d33244d08'},Katherine Bishop,Hawkeye,"Katherine Elizabeth ""Kate"" Bishop",Female,Single,Good,65,120.0,Blue,Black,Heterosexual,"New York City, New York",American,Enrolled at Hawthorne Academy preparatory school,Private Eye; Student; Adventurer; Fugitive,3,2,2,2,1,3,https://static.wikia.nocookie.net/marveldatabase/images/e/e2/All-New_Hawkeye_Vol_2_5_Women_of_Power_Variant_Textless.jpg/revision/latest/scale-to-width-down/330?cb=20181228073223,"West Coast Avengers HQ, Venice, Los Angeles, California",https://marvel.fandom.com/wiki/Katherine_Bishop_(Earth-616),https://marvel.fandom.com/wiki/Katherine_Bishop_(Earth-616)#Powers_and_Abilities,,,10000,40.7127281,-74.0060152
139,{'$oid': '60ba7853eb3d706d33244d09'},Walter Newell,Stingray,Dr. Walter Newell,Male,Married,Good,75,200.0,Hazel,Brown,Heterosexual,"Gloucester, Massachusetts",American,Ph.D. in Oceanography,Mercenary; adventurer; oceanographer; inventor;  Hydrobase/Hydropolis  administrator,4,4,3,4,4,2,https://static.wikia.nocookie.net/marveldatabase/images/c/cf/Walter_Newell_%28Earth-616%29_from_Heroes_for_Hire_Vol_3_12_002.jpg/revision/latest/scale-to-width-down/324?cb=20200216052333,"The Mount, Nevada",https://marvel.fandom.com/wiki/Walter_Newell_(Earth-616),https://marvel.fandom.com/wiki/Walter_Newell_(Earth-616)#Powers_and_Abilities,,,01930-3540,42.6159286,-70.6619888
140,{'$oid': '60ba7853eb3d706d33244d0a'},Parker Robbins,The Hood,Parker Robbins,Male,Divorced,Bad,70,165.0,Brown,Brown,Heterosexual,New York,American,High school drop-out,Kingpin of crime;  adventurer; petty criminal,2,2,2,2,4,3,https://static.wikia.nocookie.net/marveldatabase/images/2/28/Dark_Reign_The_Hood_Vol_1_1_Textless.jpg/revision/latest/scale-to-width-down/329?cb=20090926091514,"The Hood's Lair, Hell, formerly four New York City safehouses",https://marvel.fandom.com/wiki/Parker_Robbins_(Earth-616),https://marvel.fandom.com/wiki/Parker_Robbins_(Earth-616)#Powers_and_Abilities,,,10000,40.7127281,-74.0060152
141,{'$oid': '60ba7853eb3d706d33244d0b'},Wyatt Wingfoot,Wyatt Wingfoot,Wyatt Wingfoot,Male,Single,Good,78,260.0,Brown,Black,Heterosexual,"Keewazi Reservation, Oklahoma",American,Metro College,Schoolteacher; Anthropologist,2,2,2,2,1,4,https://static.wikia.nocookie.net/marveldatabase/images/5/59/Wyatt_Wingfoot_%28Earth-616%29_from_Fantastic_Four_Vol_6_20_001.jpg/revision/latest/scale-to-width-down/335?cb=20201226185658,"Baxter Building, Manhattan, New York City, and Keewazi Reservation, Oklahoma",https://marvel.fandom.com/wiki/Wyatt_Wingfoot_(Earth-616),https://marvel.fandom.com/wiki/Wyatt_Wingfoot_(Earth-616)#Powers_and_Abilities,,,NULL,NULL,NULL
142,{'$oid': '60ba7853eb3d706d33244d0c'},Peter Quill,Star-Lord,Peter Jason Quill,Male,Single,Good,74,175.0,Blue,Blond,Heterosexual,Colorado,American,Homeschooled,Adventurer;  Royal Prince and Emperor of Spartax Empire; vigilante; freelance combat advisor; special military advisor to Hala,4,3,2,3,1,4,https://static.wikia.nocookie.net/marveldatabase/images/f/f1/Guardians_of_the_Galaxy_Vol_6_9_Textless.jpg/revision/latest/scale-to-width-down/350?cb=20201210085548,Mobile,https://marvel.fandom.com/wiki/Peter_Quill_(Earth-616),https://marvel.fandom.com/wiki/Peter_Quill_(Earth-616)#Powers_and_Abilities,,,NULL,NULL,NULL
143,{'$oid': '60ba7853eb3d706d33244d0d'},Vision ,Vision,Jonas,Male,Single,Good,69,210.0,Gold,Bald,Heterosexual,"Avengers Mansion, Central Park, Manhattan, New York City, New York",American,"Programmed with the Original Vision's knowledge, Iron Lad's persona, with additional self-directed studies since activation", adventurer; bartender; relief worker; gardener,4,5,3,6,6,3,https://static.wikia.nocookie.net/marveldatabase/images/8/82/Young_Avengers_Presents_Vol_1_4_Textless.jpg/revision/latest/scale-to-width-down/350?cb=20170116083837,"New York City, New York",https://marvel.fandom.com/wiki/Vision_(Jonas)_(Earth-616),https://marvel.fandom.com/wiki/Vision_(Jonas)_(Earth-616)#Powers_and_Abilities,,,NULL,NULL,NULL
144,{'$oid': '60ba7853eb3d706d33244d0e'},William Kaplan,Wiccan,"William ""Billy"" Kaplan-Altman",Male,Married,Good,68,155.0,Brown,Black,Homosexual,"New York City, New York",American,Still in unknown high school,Adventurer; Court Wizard to the Alliance; Student,2,2,9,4,5,2,https://static.wikia.nocookie.net/marveldatabase/images/9/9e/William_Kaplan_%28Earth-616%29_from_Incoming_Vol_1_1_002.jpg/revision/latest/scale-to-width-down/325?cb=20201003183722,"Wiccan and Hulkling's Apartment, Manhattan, New York City, New York",https://marvel.fandom.com/wiki/William_Kaplan_(Earth-616),https://marvel.fandom.com/wiki/William_Kaplan_(Earth-616)#Powers_and_Abilities,,,10000,40.7127281,-74.0060152
145,{'$oid': '60ba7853eb3d706d33244d0f'},Todd Arliss,Tiger Shark,Todd Arliss,Male,Widowed,Bad,73,450.0,Grey,Bald,Heterosexual,"Pasadena, California",American,Homeschooled,Criminal;  Olympic swimmer,2,5,3,5,1,2,https://static.wikia.nocookie.net/marveldatabase/images/1/10/Todd_Arliss_%28Earth-616%29_from_Avengers_Vol_8_9_001.jpg/revision/latest/scale-to-width-down/350?cb=20190202002452,Mobile,https://marvel.fandom.com/wiki/Todd_Arliss_(Earth-616),https://marvel.fandom.com/wiki/Todd_Arliss_(Earth-616)#Powers_and_Abilities,Pasadena,CA,91129,34.1476452,-118.1444779
146,{'$oid': '60ba7853eb3d706d33244d10'},Hammerhead ,Hammerhead,Joseph ,Male,Single,Bad,70,265.0,Blue,Black,Heterosexual,Somewhere in the Soviet Union,American,Homeschooled,Crime Lord; criminal; hit-man,2,7,2,5,1,4,https://static.wikia.nocookie.net/marveldatabase/images/1/15/Amazing_Spider-Man_Vol_3_17.1_Textless.jpg/revision/latest/scale-to-width-down/316?cb=20150119193829,"Hammerhead's Mansion, Richmond Park, Queens, New York City, New York",https://marvel.fandom.com/wiki/Hammerhead_(Joseph)_(Earth-616),https://marvel.fandom.com/wiki/Hammerhead_(Joseph)_(Earth-616)#Powers_and_Abilities,,,NULL,NULL,NULL
147,{'$oid': '60ba7853eb3d706d33244d11'},James Woo,Jimmy Woo,"James ""Jimmy"" Woo",Male,Single,Good,68,170.0,Brown,Black,Heterosexual,"Cheverly, Maryland",American,FBI training; U.S. intelligence training,CEO of the Atlas Foundation; S.H.I.E.L.D. Agent; FBI Agent,3,2,2,2,1,4,https://static.wikia.nocookie.net/marveldatabase/images/e/e7/Avengers_Vol_8_47_Asian_American_and_Pacific_Islander_Heritage_Variant_Textless.jpg/revision/latest/scale-to-width-down/329?cb=20210524085616,"Temple of Atlas, located within a huge concealed cavern beneath San Francisco, California",https://marvel.fandom.com/wiki/James_Woo_(Earth-616),https://marvel.fandom.com/wiki/James_Woo_(Earth-616)#Powers_and_Abilities,Hyattsville,MD,20785,38.928167,-76.915807
148,{'$oid': '60ba7853eb3d706d33244d12'},Frank Drake,Frank Drake,Frank Drake,Male,Married,Good,72,180.0,Blue,Blond,Heterosexual,"Rochester, New York",American,BA in anthropology from New York University,Occult investigator; private investigator;  vampire hunter; playboy,3,2,2,2,3,3,https://static.wikia.nocookie.net/marveldatabase/images/7/7a/Frank_Drake_%28Earth-616%29_from_Vampires_The_Marvel_Undead_Vol_1_1_0001.jpg/revision/latest/scale-to-width-down/232?cb=20140729133013,"Boston, Massachusetts",https://marvel.fandom.com/wiki/Frank_Drake_(Earth-616),https://marvel.fandom.com/wiki/Frank_Drake_(Earth-616)#Powers_and_Abilities,Rochester,NY,14614,43.157285,-77.615214
149,{'$oid': '60ba7853eb3d706d33244d13'},Lonnie Lincoln,Tombstone,Lonnie Thompson Lincoln,Male,Single,Bad,72,460.0,Pink,White,Heterosexual,"Harlem, New York City",American,High school,Crimelord;  mob enforcer,1,4,3,5,1,4,https://static.wikia.nocookie.net/marveldatabase/images/5/59/Daredevil_Vol_5_24_Textless.jpg/revision/latest/scale-to-width-down/329?cb=20170419054211,"Harlem, Manhattan, New York City",https://marvel.fandom.com/wiki/Lonnie_Lincoln_(Earth-616),https://marvel.fandom.com/wiki/Lonnie_Lincoln_(Earth-616)#Powers_and_Abilities,New York,NY,10027,40.8078786,-73.9454154
